Athlete gender,distance_range,age_cat,hours category,temp category,elevation category
Female,71-90km,Forties,10 to 15 hours,Hot,Mountainous
Male,71-90km,Fifties,10 to 15 hours,Hot,Mountainous
Male,71-90km,Thirties,10 to 15 hours,Hot,Mountainous
Female,71-90km,Thirties,10 to 15 hours,Hot,Mountainous
Male,71-90km,Thirties,10 to 15 hours,Hot,Mountainous
Female,71-90km,Forties,10 to 15 hours,Hot,Mountainous
Female,71-90km,Forties,10 to 15 hours,Hot,Mountainous
Female,71-90km,Thirties,10 to 15 hours,Hot,Mountainous
Male,71-90km,Forties,10 to 15 hours,Hot,Mountainous
Male,71-90km,Forties,10 to 15 hours,Hot,Mountainous
Male,71-90km,Forties,10 to 15 hours,Hot,Mountainous
Male,71-90km,Forties,10 to 15 hours,Hot,Mountainous
Male,71-90km,Forties,10 to 15 hours,Hot,Mountainous
Female,71-90km,Forties,10 to 15 hours,Hot,Mountainous
Male,71-90km,Sixties,10 to 15 hours,Hot,Mountainous
Male,71-90km,Fifties,10 to 15 hours,Hot,Mountainous
Male,71-90km,Thirties,10 to 15 hours,Hot,Mountainous
Female,71-90km,Thirties,10 to 15 hours,Hot,Mountainous
Male,71-90km,Fifties,10 to 15 hours,Hot,Mountainous
Male,71-90km,Very young,10 to 15 hours,Hot,Mountainous
Male,71-90km,Thirties,10 to 15 hours,Hot,Mountainous
Male,71-90km,Forties,10 to 15 hours,Hot,Mountainous
Female,71-90km,Thirties,10 to 15 hours,Hot,Mountainous
Male,71-90km,Fifties,10 to 15 hours,Hot,Mountainous
Male,71-90km,Fifties,10 to 15 hours,Hot,Mountainous
Female,71-90km,Forties,10 to 15 hours,Hot,Mountainous
Male,71-90km,Fifties,10 to 15 hours,Hot,Mountainous
Female,71-90km,Thirties,10 to 15 hours,Hot,Mountainous
Male,71-90km,Fifties,10 to 15 hours,Hot,Mountainous
Female,71-90km,Forties,10 to 15 hours,Hot,Mountainous
Female,71-90km,Fifties,10 to 15 hours,Hot,Mountainous
Male,71-90km,Forties,10 to 15 hours,Hot,Mountainous
Female,71-90km,Thirties,10 to 15 hours,Hot,Mountainous
Male,71-90km,Fifties,10 to 15 hours,Hot,Mountainous
Female,71-90km,Fifties,10 to 15 hours,Hot,Mountainous
Male,71-90km,Forties,10 to 15 hours,Hot,Mountainous
Female,71-90km,Thirties,10 to 15 hours,Hot,Mountainous
Male,71-90km,Fifties,10 to 15 hours,Hot,Mountainous
Female,71-90km,Forties,10 to 15 hours,Hot,Mountainous
Female,71-90km,Fifties,10 to 15 hours,Hot,Mountainous
Male,71-90km,Sixties,10 to 15 hours,Hot,Mountainous
Male,71-90km,Forties,10 to 15 hours,Hot,Mountainous
Female,71-90km,Forties,10 to 15 hours,Hot,Mountainous
Male,71-90km,Forties,10 to 15 hours,Hot,Mountainous
Female,71-90km,Thirties,10 to 15 hours,Hot,Mountainous
Male,71-90km,Fifties,10 to 15 hours,Hot,Mountainous
Female,71-90km,Fifties,10 to 15 hours,Hot,Mountainous
Male,71-90km,Sixties,10 to 15 hours,Hot,Mountainous
Female,71-90km,Forties,10 to 15 hours,Hot,Mountainous
Male,71-90km,Fifties,10 to 15 hours,Hot,Mountainous
Male,71-90km,Thirties,10 to 15 hours,Hot,Mountainous
Female,71-90km,Thirties,10 to 15 hours,Hot,Mountainous
Male,71-90km,Sixties,10 to 15 hours,Hot,Mountainous
Male,71-90km,Forties,10 to 15 hours,Hot,Mountainous
Male,71-90km,Thirties,10 to 15 hours,Hot,Mountainous
Male,71-90km,Forties,10 to 15 hours,Hot,Mountainous
Female,71-90km,Thirties,10 to 15 hours,Hot,Mountainous
Male,71-90km,Thirties,10 to 15 hours,Hot,Mountainous
Male,71-90km,Thirties,10 to 15 hours,Hot,Mountainous
Female,71-90km,Forties,10 to 15 hours,Hot,Mountainous
Female,71-90km,Thirties,10 to 15 hours,Hot,Mountainous
Female,71-90km,Fifties,10 to 15 hours,Hot,Mountainous
Female,71-90km,Twenties,10 to 15 hours,Hot,Mountainous
Female,71-90km,Forties,10 to 15 hours,Hot,Mountainous
Female,71-90km,Forties,10 to 15 hours,Hot,Mountainous
Female,71-90km,Fifties,10 to 15 hours,Hot,Mountainous
Male,71-90km,Twenties,10 to 15 hours,Hot,Mountainous
Male,71-90km,Fifties,15 to 20 hours,Hot,Mountainous
Male,71-90km,Thirties,15 to 20 hours,Hot,Mountainous
Female,71-90km,Forties,15 to 20 hours,Hot,Mountainous
Male,71-90km,Forties,15 to 20 hours,Hot,Mountainous
Female,71-90km,Fifties,15 to 20 hours,Hot,Mountainous
Male,71-90km,Fifties,15 to 20 hours,Hot,Mountainous
Male,71-90km,Forties,15 to 20 hours,Hot,Mountainous
Male,71-90km,Forties,15 to 20 hours,Hot,Mountainous
Female,71-90km,Forties,15 to 20 hours,Hot,Mountainous
Male,71-90km,Fifties,15 to 20 hours,Hot,Mountainous
Male,71-90km,Forties,15 to 20 hours,Hot,Mountainous
Male,71-90km,Fifties,15 to 20 hours,Hot,Mountainous
Male,71-90km,Forties,15 to 20 hours,Hot,Mountainous
Male,71-90km,Seventies,15 to 20 hours,Hot,Mountainous
Male,71-90km,Sixties,15 to 20 hours,Hot,Mountainous
Female,71-90km,Forties,15 to 20 hours,Hot,Mountainous
Male,71-90km,Forties,15 to 20 hours,Hot,Mountainous
Male,71-90km,Forties,15 to 20 hours,Hot,Mountainous
Female,71-90km,Fifties,15 to 20 hours,Hot,Mountainous
Female,71-90km,Thirties,15 to 20 hours,Hot,Mountainous
Male,71-90km,Thirties,15 to 20 hours,Hot,Mountainous
Male,71-90km,Fifties,15 to 20 hours,Hot,Mountainous
Female,71-90km,Thirties,15 to 20 hours,Hot,Mountainous
Female,71-90km,Fifties,15 to 20 hours,Hot,Mountainous
Male,71-90km,Forties,15 to 20 hours,Hot,Mountainous
Male,71-90km,Seventies,15 to 20 hours,Hot,Mountainous
Male,71-90km,Thirties,5 to 10 hours,Hot,Rolling
Male,71-90km,Thirties,5 to 10 hours,Hot,Rolling
Male,71-90km,Thirties,5 to 10 hours,Hot,Rolling
Male,71-90km,Forties,5 to 10 hours,Hot,Rolling
Male,71-90km,Twenties,5 to 10 hours,Hot,Rolling
Male,71-90km,Thirties,5 to 10 hours,Hot,Rolling
Male,71-90km,Fifties,5 to 10 hours,Hot,Rolling
Male,71-90km,Thirties,5 to 10 hours,Hot,Rolling
Male,71-90km,Forties,5 to 10 hours,Hot,Rolling
Female,71-90km,Thirties,5 to 10 hours,Hot,Rolling
Male,71-90km,Forties,5 to 10 hours,Hot,Rolling
Male,71-90km,Thirties,5 to 10 hours,Hot,Rolling
Female,71-90km,Thirties,5 to 10 hours,Hot,Rolling
Male,71-90km,Thirties,5 to 10 hours,Hot,Rolling
Male,71-90km,Thirties,5 to 10 hours,Hot,Rolling
Male,71-90km,Forties,5 to 10 hours,Hot,Rolling
Male,71-90km,Thirties,5 to 10 hours,Hot,Rolling
Male,71-90km,Fifties,5 to 10 hours,Hot,Rolling
Male,71-90km,Fifties,10 to 15 hours,Hot,Rolling
Male,71-90km,Forties,10 to 15 hours,Hot,Rolling
Male,71-90km,Forties,10 to 15 hours,Hot,Rolling
Male,71-90km,Thirties,10 to 15 hours,Hot,Rolling
Female,71-90km,Twenties,10 to 15 hours,Hot,Rolling
Male,71-90km,Fifties,10 to 15 hours,Hot,Rolling
Female,71-90km,Forties,10 to 15 hours,Hot,Rolling
Male,71-90km,Thirties,10 to 15 hours,Hot,Rolling
Male,71-90km,Forties,10 to 15 hours,Hot,Rolling
Male,71-90km,Thirties,10 to 15 hours,Hot,Rolling
Female,71-90km,Thirties,10 to 15 hours,Hot,Rolling
Male,71-90km,Forties,10 to 15 hours,Hot,Rolling
Female,71-90km,Thirties,10 to 15 hours,Hot,Rolling
Male,71-90km,Thirties,10 to 15 hours,Hot,Rolling
Male,71-90km,Thirties,10 to 15 hours,Hot,Rolling
Male,71-90km,Forties,10 to 15 hours,Hot,Rolling
Male,71-90km,Forties,10 to 15 hours,Hot,Rolling
Female,71-90km,Forties,10 to 15 hours,Hot,Rolling
Female,71-90km,Forties,10 to 15 hours,Hot,Rolling
Male,71-90km,Forties,10 to 15 hours,Hot,Rolling
Male,71-90km,Fifties,10 to 15 hours,Hot,Rolling
Male,71-90km,Thirties,10 to 15 hours,Hot,Rolling
Male,71-90km,Forties,10 to 15 hours,Hot,Rolling
Male,71-90km,Forties,10 to 15 hours,Hot,Rolling
Female,71-90km,Forties,10 to 15 hours,Hot,Rolling
Male,71-90km,Forties,10 to 15 hours,Hot,Rolling
Male,71-90km,Sixties,10 to 15 hours,Hot,Rolling
Female,71-90km,Forties,10 to 15 hours,Hot,Rolling
Male,71-90km,Forties,10 to 15 hours,Hot,Rolling
Male,71-90km,Forties,10 to 15 hours,Hot,Rolling
Male,71-90km,Thirties,10 to 15 hours,Hot,Rolling
Male,71-90km,Thirties,10 to 15 hours,Hot,Rolling
Female,71-90km,Twenties,10 to 15 hours,Hot,Rolling
Female,71-90km,Fifties,10 to 15 hours,Hot,Rolling
Male,71-90km,Thirties,10 to 15 hours,Hot,Rolling
Male,71-90km,Forties,10 to 15 hours,Hot,Rolling
Male,71-90km,Thirties,10 to 15 hours,Hot,Rolling
Female,71-90km,Fifties,10 to 15 hours,Hot,Rolling
Female,71-90km,Fifties,10 to 15 hours,Hot,Rolling
Female,71-90km,Thirties,10 to 15 hours,Hot,Rolling
Female,71-90km,Thirties,10 to 15 hours,Hot,Rolling
Male,71-90km,Sixties,10 to 15 hours,Hot,Rolling
Male,71-90km,Twenties,10 to 15 hours,Hot,Rolling
Female,71-90km,Thirties,10 to 15 hours,Hot,Rolling
Female,71-90km,Twenties,10 to 15 hours,Hot,Rolling
Male,71-90km,Forties,10 to 15 hours,Hot,Rolling
Male,71-90km,Fifties,10 to 15 hours,Hot,Rolling
Male,71-90km,Forties,10 to 15 hours,Hot,Rolling
Male,71-90km,Fifties,10 to 15 hours,Hot,Rolling
Female,71-90km,Forties,10 to 15 hours,Hot,Rolling
Female,71-90km,Forties,10 to 15 hours,Hot,Rolling
Male,71-90km,Fifties,10 to 15 hours,Hot,Rolling
Male,71-90km,Fifties,10 to 15 hours,Hot,Rolling
Male,71-90km,Forties,10 to 15 hours,Hot,Rolling
Female,71-90km,Thirties,10 to 15 hours,Hot,Rolling
Male,71-90km,Fifties,10 to 15 hours,Hot,Rolling
Male,71-90km,Thirties,10 to 15 hours,Hot,Rolling
Male,71-90km,Twenties,10 to 15 hours,Hot,Rolling
Male,71-90km,Fifties,10 to 15 hours,Hot,Rolling
Female,71-90km,Forties,10 to 15 hours,Hot,Rolling
Female,71-90km,Fifties,10 to 15 hours,Hot,Rolling
Male,71-90km,Thirties,10 to 15 hours,Hot,Rolling
Male,71-90km,Forties,10 to 15 hours,Hot,Rolling
Male,71-90km,Thirties,10 to 15 hours,Hot,Rolling
Male,71-90km,Thirties,10 to 15 hours,Hot,Rolling
Male,71-90km,Thirties,10 to 15 hours,Hot,Rolling
Female,71-90km,Twenties,10 to 15 hours,Hot,Rolling
Male,71-90km,Forties,10 to 15 hours,Hot,Rolling
Male,71-90km,Fifties,10 to 15 hours,Hot,Rolling
Male,71-90km,Thirties,10 to 15 hours,Hot,Rolling
Male,71-90km,Thirties,10 to 15 hours,Hot,Rolling
Male,71-90km,Forties,10 to 15 hours,Hot,Rolling
Male,71-90km,Thirties,10 to 15 hours,Hot,Rolling
Female,71-90km,Thirties,10 to 15 hours,Hot,Rolling
Male,71-90km,Forties,10 to 15 hours,Hot,Rolling
Female,71-90km,Forties,10 to 15 hours,Hot,Rolling
Male,71-90km,Fifties,10 to 15 hours,Hot,Rolling
Female,71-90km,Thirties,10 to 15 hours,Hot,Rolling
Male,71-90km,Thirties,10 to 15 hours,Hot,Rolling
Female,71-90km,Twenties,10 to 15 hours,Hot,Rolling
Male,71-90km,Twenties,10 to 15 hours,Hot,Rolling
Female,71-90km,Twenties,10 to 15 hours,Hot,Rolling
Male,71-90km,Twenties,10 to 15 hours,Hot,Rolling
Female,71-90km,Fifties,10 to 15 hours,Hot,Rolling
Female,71-90km,Thirties,10 to 15 hours,Hot,Rolling
Male,71-90km,Sixties,10 to 15 hours,Hot,Rolling
Male,71-90km,Forties,10 to 15 hours,Hot,Rolling
Male,71-90km,Forties,10 to 15 hours,Hot,Rolling
Female,71-90km,Forties,10 to 15 hours,Hot,Rolling
Female,71-90km,Forties,10 to 15 hours,Hot,Rolling
Male,71-90km,Fifties,10 to 15 hours,Hot,Rolling
Male,71-90km,Thirties,10 to 15 hours,Hot,Rolling
Male,71-90km,Fifties,10 to 15 hours,Hot,Rolling
Female,71-90km,Thirties,10 to 15 hours,Hot,Rolling
Male,71-90km,Forties,10 to 15 hours,Hot,Rolling
Male,71-90km,Thirties,10 to 15 hours,Hot,Rolling
Male,71-90km,Forties,10 to 15 hours,Hot,Rolling
Male,71-90km,Thirties,10 to 15 hours,Hot,Rolling
Male,71-90km,Forties,10 to 15 hours,Hot,Rolling
Male,71-90km,Fifties,10 to 15 hours,Hot,Rolling
Female,71-90km,Forties,10 to 15 hours,Hot,Rolling
Male,71-90km,Thirties,10 to 15 hours,Hot,Rolling
Female,71-90km,Thirties,10 to 15 hours,Hot,Rolling
Female,71-90km,Twenties,10 to 15 hours,Hot,Rolling
Male,71-90km,Thirties,10 to 15 hours,Hot,Rolling
Male,71-90km,Fifties,10 to 15 hours,Hot,Rolling
Female,71-90km,Twenties,10 to 15 hours,Hot,Rolling
Male,71-90km,Thirties,10 to 15 hours,Hot,Rolling
Female,71-90km,Thirties,10 to 15 hours,Hot,Rolling
Male,71-90km,Sixties,10 to 15 hours,Hot,Rolling
Male,71-90km,Thirties,10 to 15 hours,Hot,Rolling
Male,71-90km,Thirties,10 to 15 hours,Hot,Rolling
Female,71-90km,Forties,15 to 20 hours,Hot,Rolling
Female,71-90km,Thirties,15 to 20 hours,Hot,Rolling
Male,71-90km,Forties,15 to 20 hours,Hot,Rolling
Female,71-90km,Fifties,15 to 20 hours,Hot,Rolling
Male,71-90km,Forties,15 to 20 hours,Hot,Rolling
Male,71-90km,Forties,15 to 20 hours,Hot,Rolling
Female,71-90km,Forties,15 to 20 hours,Hot,Rolling
Female,71-90km,Thirties,15 to 20 hours,Hot,Rolling
Male,71-90km,Forties,15 to 20 hours,Hot,Rolling
Male,71-90km,Forties,15 to 20 hours,Hot,Rolling
Male,71-90km,Thirties,15 to 20 hours,Hot,Rolling
Male,71-90km,Thirties,15 to 20 hours,Hot,Rolling
Male,71-90km,Thirties,15 to 20 hours,Hot,Rolling
Male,71-90km,Sixties,15 to 20 hours,Hot,Rolling
Male,71-90km,Very young,15 to 20 hours,Hot,Rolling
Male,71-90km,Thirties,15 to 20 hours,Hot,Rolling
Male,71-90km,Forties,15 to 20 hours,Hot,Rolling
Male,71-90km,Thirties,15 to 20 hours,Hot,Rolling
Male,71-90km,Sixties,15 to 20 hours,Hot,Rolling
Female,71-90km,Forties,15 to 20 hours,Hot,Rolling
Male,71-90km,Thirties,15 to 20 hours,Hot,Rolling
Male,71-90km,Forties,15 to 20 hours,Hot,Rolling
Female,71-90km,Forties,15 to 20 hours,Hot,Rolling
Female,71-90km,Fifties,15 to 20 hours,Hot,Rolling
Male,71-90km,Thirties,15 to 20 hours,Hot,Rolling
Male,71-90km,Forties,15 to 20 hours,Hot,Rolling
Male,71-90km,Fifties,5 to 10 hours,Cool,Flat
Male,71-90km,Fifties,5 to 10 hours,Cool,Flat
Male,71-90km,Forties,5 to 10 hours,Cool,Flat
Male,71-90km,Thirties,5 to 10 hours,Cool,Flat
Female,71-90km,Forties,5 to 10 hours,Cool,Flat
Male,71-90km,Thirties,5 to 10 hours,Cool,Flat
Male,71-90km,Fifties,5 to 10 hours,Cool,Flat
Male,71-90km,Thirties,5 to 10 hours,Cool,Flat
Male,71-90km,Thirties,5 to 10 hours,Cool,Flat
Male,71-90km,Forties,5 to 10 hours,Cool,Flat
Female,71-90km,Twenties,5 to 10 hours,Cool,Flat
Male,71-90km,Forties,5 to 10 hours,Cool,Flat
Male,71-90km,Forties,5 to 10 hours,Cool,Flat
Male,71-90km,Forties,5 to 10 hours,Cool,Flat
Male,71-90km,Thirties,5 to 10 hours,Cool,Flat
Female,71-90km,Fifties,5 to 10 hours,Cool,Flat
Male,71-90km,Fifties,5 to 10 hours,Cool,Flat
Male,71-90km,Twenties,5 to 10 hours,Cool,Flat
Male,71-90km,Thirties,5 to 10 hours,Cool,Flat
Female,71-90km,Thirties,5 to 10 hours,Cool,Flat
Male,71-90km,Thirties,5 to 10 hours,Cool,Flat
Male,71-90km,Very young,5 to 10 hours,Cool,Flat
Male,71-90km,Thirties,5 to 10 hours,Cool,Flat
Male,71-90km,Thirties,5 to 10 hours,Cool,Flat
Female,71-90km,Thirties,5 to 10 hours,Cool,Flat
Male,71-90km,Thirties,10 to 15 hours,Cool,Flat
Female,71-90km,Thirties,10 to 15 hours,Cool,Flat
Female,71-90km,Forties,10 to 15 hours,Cool,Flat
Male,71-90km,Fifties,10 to 15 hours,Cool,Flat
Female,71-90km,Forties,10 to 15 hours,Cool,Flat
Male,71-90km,Forties,10 to 15 hours,Cool,Flat
Female,71-90km,Thirties,10 to 15 hours,Cool,Flat
Male,71-90km,Forties,10 to 15 hours,Cool,Flat
Female,71-90km,Fifties,10 to 15 hours,Cool,Flat
Female,71-90km,Thirties,10 to 15 hours,Cool,Flat
Male,71-90km,Forties,10 to 15 hours,Cool,Flat
Male,71-90km,Thirties,10 to 15 hours,Cool,Flat
Male,71-90km,Thirties,10 to 15 hours,Cool,Flat
Male,71-90km,Thirties,10 to 15 hours,Cool,Flat
Female,71-90km,Fifties,10 to 15 hours,Cool,Flat
Male,71-90km,Forties,10 to 15 hours,Cool,Flat
Male,71-90km,Forties,10 to 15 hours,Cool,Flat
Male,71-90km,Fifties,10 to 15 hours,Cool,Flat
Male,71-90km,Fifties,10 to 15 hours,Cool,Flat
Male,71-90km,Forties,10 to 15 hours,Cool,Flat
Male,71-90km,Sixties,10 to 15 hours,Cool,Flat
Female,71-90km,Forties,10 to 15 hours,Cool,Flat
Male,71-90km,Sixties,10 to 15 hours,Cool,Flat
Male,71-90km,Fifties,10 to 15 hours,Cool,Flat
Female,71-90km,Fifties,10 to 15 hours,Cool,Flat
Female,71-90km,Fifties,10 to 15 hours,Cool,Flat
Male,71-90km,Forties,10 to 15 hours,Cool,Flat
Male,71-90km,Sixties,10 to 15 hours,Cool,Flat
Male,71-90km,Thirties,10 to 15 hours,Cool,Flat
Female,71-90km,Fifties,10 to 15 hours,Cool,Flat
Female,71-90km,Fifties,10 to 15 hours,Cool,Flat
Male,71-90km,Fifties,10 to 15 hours,Cool,Flat
Male,71-90km,Fifties,10 to 15 hours,Cool,Flat
Male,71-90km,Thirties,10 to 15 hours,Cool,Flat
Male,71-90km,Forties,10 to 15 hours,Cool,Flat
Male,71-90km,Fifties,10 to 15 hours,Cool,Flat
Male,71-90km,Sixties,10 to 15 hours,Cool,Flat
Male,71-90km,Forties,10 to 15 hours,Cool,Flat
Male,71-90km,Thirties,10 to 15 hours,Cool,Flat
Male,71-90km,Twenties,10 to 15 hours,Cool,Flat
Female,71-90km,Forties,10 to 15 hours,Cool,Flat
Male,71-90km,Fifties,10 to 15 hours,Cool,Flat
Female,71-90km,Thirties,10 to 15 hours,Cool,Flat
Female,71-90km,Thirties,10 to 15 hours,Cool,Flat
Male,71-90km,Fifties,10 to 15 hours,Cool,Flat
Male,71-90km,Fifties,10 to 15 hours,Cool,Flat
Female,71-90km,Twenties,10 to 15 hours,Cool,Flat
Male,71-90km,Seventies,10 to 15 hours,Cool,Flat
Male,71-90km,Seventies,10 to 15 hours,Cool,Flat
Female,71-90km,Sixties,10 to 15 hours,Cool,Flat
Male,71-90km,Fifties,10 to 15 hours,Cool,Flat
Female,71-90km,Forties,10 to 15 hours,Cool,Flat
Female,71-90km,Fifties,10 to 15 hours,Cool,Flat
Male,71-90km,Fifties,10 to 15 hours,Cool,Flat
Female,71-90km,Seventies,10 to 15 hours,Cool,Flat
Female,71-90km,Sixties,10 to 15 hours,Cool,Flat
Male,71-90km,Fifties,10 to 15 hours,Cool,Flat
Female,71-90km,Thirties,10 to 15 hours,Cool,Flat
Male,71-90km,Sixties,10 to 15 hours,Cool,Flat
Female,71-90km,Sixties,10 to 15 hours,Cool,Flat
Male,71-90km,Sixties,10 to 15 hours,Cool,Flat
Female,71-90km,Thirties,10 to 15 hours,Cool,Flat
Female,71-90km,Forties,10 to 15 hours,Cool,Flat
Male,71-90km,Fifties,10 to 15 hours,Cool,Flat
Male,71-90km,Fifties,15 to 20 hours,Cool,Flat
Male,71-90km,Sixties,15 to 20 hours,Cool,Flat
Male,71-90km,Forties,15 to 20 hours,Cool,Flat
Female,71-90km,Thirties,15 to 20 hours,Cool,Flat
Male,71-90km,Sixties,15 to 20 hours,Cool,Flat
Male,71-90km,Sixties,15 to 20 hours,Cool,Flat
Male,71-90km,Forties,15 to 20 hours,Cool,Flat
Male,71-90km,Thirties,5 to 10 hours,Hot,Rolling
Male,71-90km,Thirties,5 to 10 hours,Hot,Rolling
Male,71-90km,Forties,5 to 10 hours,Hot,Rolling
Male,71-90km,Thirties,5 to 10 hours,Hot,Rolling
Male,71-90km,Twenties,5 to 10 hours,Hot,Rolling
Male,71-90km,Thirties,5 to 10 hours,Hot,Rolling
Female,71-90km,Fifties,5 to 10 hours,Hot,Rolling
Male,71-90km,Thirties,5 to 10 hours,Hot,Rolling
Male,71-90km,Twenties,5 to 10 hours,Hot,Rolling
Male,71-90km,Thirties,5 to 10 hours,Hot,Rolling
Female,71-90km,Twenties,5 to 10 hours,Hot,Rolling
Male,71-90km,Twenties,5 to 10 hours,Hot,Rolling
Male,71-90km,Thirties,5 to 10 hours,Hot,Rolling
Male,71-90km,Thirties,5 to 10 hours,Hot,Rolling
Female,71-90km,Twenties,5 to 10 hours,Hot,Rolling
Female,71-90km,Twenties,5 to 10 hours,Hot,Rolling
Female,71-90km,Thirties,5 to 10 hours,Hot,Rolling
Male,71-90km,Twenties,5 to 10 hours,Hot,Rolling
Female,71-90km,Thirties,5 to 10 hours,Hot,Rolling
Male,71-90km,Fifties,5 to 10 hours,Hot,Rolling
Male,71-90km,Fifties,5 to 10 hours,Hot,Rolling
Male,71-90km,Twenties,5 to 10 hours,Hot,Rolling
Male,71-90km,Thirties,5 to 10 hours,Hot,Rolling
Male,71-90km,Thirties,5 to 10 hours,Hot,Rolling
Male,71-90km,Forties,5 to 10 hours,Hot,Rolling
Female,71-90km,Fifties,5 to 10 hours,Hot,Rolling
Male,71-90km,Thirties,5 to 10 hours,Hot,Rolling
Male,71-90km,Fifties,5 to 10 hours,Hot,Rolling
Male,71-90km,Forties,5 to 10 hours,Hot,Rolling
Male,71-90km,Thirties,10 to 15 hours,Hot,Rolling
Female,71-90km,Thirties,10 to 15 hours,Hot,Rolling
Male,71-90km,Fifties,10 to 15 hours,Hot,Rolling
Male,71-90km,Forties,10 to 15 hours,Hot,Rolling
Male,71-90km,Very young,10 to 15 hours,Hot,Rolling
Male,71-90km,Thirties,10 to 15 hours,Hot,Rolling
Male,71-90km,Twenties,10 to 15 hours,Hot,Rolling
Male,71-90km,Fifties,10 to 15 hours,Hot,Rolling
Male,71-90km,Twenties,10 to 15 hours,Hot,Rolling
Female,71-90km,Twenties,10 to 15 hours,Hot,Rolling
Male,71-90km,Forties,10 to 15 hours,Hot,Rolling
Female,71-90km,Fifties,10 to 15 hours,Hot,Rolling
Male,71-90km,Thirties,10 to 15 hours,Hot,Rolling
Male,71-90km,Forties,10 to 15 hours,Hot,Rolling
Male,71-90km,Thirties,10 to 15 hours,Hot,Rolling
Male,71-90km,Fifties,10 to 15 hours,Hot,Rolling
Male,71-90km,Thirties,10 to 15 hours,Hot,Rolling
Male,71-90km,Thirties,10 to 15 hours,Hot,Rolling
Male,71-90km,Thirties,10 to 15 hours,Hot,Rolling
Male,71-90km,Fifties,10 to 15 hours,Hot,Rolling
Male,71-90km,Forties,10 to 15 hours,Hot,Rolling
Male,71-90km,Thirties,10 to 15 hours,Hot,Rolling
Male,71-90km,Forties,10 to 15 hours,Hot,Rolling
Male,71-90km,Forties,10 to 15 hours,Hot,Rolling
Male,71-90km,Twenties,10 to 15 hours,Hot,Rolling
Male,71-90km,Fifties,10 to 15 hours,Hot,Rolling
Female,71-90km,Twenties,10 to 15 hours,Hot,Rolling
Male,71-90km,Forties,10 to 15 hours,Hot,Rolling
Female,71-90km,Forties,10 to 15 hours,Hot,Rolling
Male,71-90km,Thirties,10 to 15 hours,Hot,Rolling
Female,71-90km,Thirties,10 to 15 hours,Hot,Rolling
Male,71-90km,Thirties,10 to 15 hours,Hot,Rolling
Male,71-90km,Fifties,10 to 15 hours,Hot,Rolling
Male,71-90km,Thirties,10 to 15 hours,Hot,Rolling
Male,71-90km,Thirties,10 to 15 hours,Hot,Rolling
Male,71-90km,Fifties,10 to 15 hours,Hot,Rolling
Male,71-90km,Thirties,10 to 15 hours,Hot,Rolling
Male,71-90km,Sixties,10 to 15 hours,Hot,Rolling
Male,71-90km,Forties,10 to 15 hours,Hot,Rolling
Male,71-90km,Fifties,10 to 15 hours,Hot,Rolling
Female,71-90km,Twenties,10 to 15 hours,Hot,Rolling
Male,71-90km,Twenties,10 to 15 hours,Hot,Rolling
Male,71-90km,Thirties,10 to 15 hours,Hot,Rolling
Male,71-90km,Thirties,10 to 15 hours,Hot,Rolling
Male,71-90km,Fifties,10 to 15 hours,Hot,Rolling
Male,71-90km,Fifties,10 to 15 hours,Hot,Rolling
Male,71-90km,Twenties,10 to 15 hours,Hot,Rolling
Male,71-90km,Twenties,10 to 15 hours,Hot,Rolling
Male,71-90km,Twenties,10 to 15 hours,Hot,Rolling
Female,71-90km,Forties,10 to 15 hours,Hot,Rolling
Male,71-90km,Forties,10 to 15 hours,Hot,Rolling
Female,71-90km,Forties,10 to 15 hours,Hot,Rolling
Male,71-90km,Forties,10 to 15 hours,Hot,Rolling
Male,71-90km,Thirties,10 to 15 hours,Hot,Rolling
Male,71-90km,Thirties,10 to 15 hours,Hot,Rolling
Male,71-90km,Thirties,10 to 15 hours,Hot,Rolling
Male,71-90km,Fifties,10 to 15 hours,Hot,Rolling
Male,71-90km,Forties,10 to 15 hours,Hot,Rolling
Male,71-90km,Forties,10 to 15 hours,Hot,Rolling
Male,71-90km,Thirties,10 to 15 hours,Hot,Rolling
Male,71-90km,Forties,10 to 15 hours,Hot,Rolling
Male,71-90km,Fifties,10 to 15 hours,Hot,Rolling
Male,71-90km,Forties,10 to 15 hours,Hot,Rolling
Male,71-90km,Fifties,10 to 15 hours,Hot,Rolling
Male,71-90km,Sixties,10 to 15 hours,Hot,Rolling
Male,71-90km,Fifties,10 to 15 hours,Hot,Rolling
Male,71-90km,Twenties,10 to 15 hours,Hot,Rolling
Male,71-90km,Thirties,10 to 15 hours,Hot,Rolling
Male,71-90km,Fifties,10 to 15 hours,Hot,Rolling
Male,71-90km,Forties,10 to 15 hours,Hot,Rolling
Male,71-90km,Forties,10 to 15 hours,Hot,Rolling
Male,71-90km,Fifties,10 to 15 hours,Hot,Rolling
Female,71-90km,Forties,10 to 15 hours,Hot,Rolling
Female,71-90km,Twenties,10 to 15 hours,Hot,Rolling
Male,71-90km,Fifties,10 to 15 hours,Hot,Rolling
Male,71-90km,Thirties,10 to 15 hours,Hot,Rolling
Female,71-90km,Twenties,10 to 15 hours,Hot,Rolling
